tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,stage,rating,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
828409743546925057,2017-02-06 01:07:28,Twitter for iphone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12.0,10,Mutt,,1.2,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,teddy,0.908457,False,toy poodle,0.0180397999999999,True,standard poodle,0.0126671,True,1088,6052
828408677031882754,2017-02-06 01:03:14,Twitter for iphone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12.0,10,Bear,,1.2,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,weimaraner,0.1330329999999999,True,chesapeake bay retriever,0.092227,True,american staffordshire terrier,0.0650945,True,1193,7269
828381636999917570,2017-02-05 23:15:47,Twitter for iphone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14.0,10,Doobert,doggo,1.4,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,bedlington terrier,0.3925349999999999,True,labrador retriever,0.0890217,True,clumber,0.0817998,True,2068,11903
828376505180889089,2017-02-05 22:55:23,Twitter for iphone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13.0,10,Beebop,,1.3,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,american staffordshire terrier,0.5230859999999999,True,staffordshire bullterrier,0.186168,True,chihuahua,0.0420894,True,997,7001
828372645993398273,2017-02-05 22:40:03,Twitter for iphone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12.0,10,Alexander,,1.2,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,malamute,0.663047,True,eskimo dog,0.207779,True,tibetan mastiff,0.0409488,True,2733,11893
828046555563323392,2017-02-05 01:04:17,Twitter for iphone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13.0,10,Sailer,,1.3,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3,patio,0.272972,False,window screen,0.131295,False,boathouse,0.0463925,False,2666,11080
828011680017821696,2017-02-04 22:45:42,Twitter for iphone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11.0,10,Brutus,,1.1,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,american staffordshire terrier,0.936662,True,staffordshire bullterrier,0.0329990999999999,True,bull mastiff,0.0171834,True,2004,9794
827933404142436356,2017-02-04 17:34:40,Twitter for iphone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12.0,10,Kona,pupper,1.2,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,german shepherd,0.8061149999999999,True,tibetan mastiff,0.104831,True,kelpie,0.0381482,True,4850,18895
827653905312006145,2017-02-03 23:04:02,Twitter for iphone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12.0,10,Boots,,1.2,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,collie,0.285555,True,border collie,0.217306,True,saint bernard,0.143245,True,2802,14615
827600520311402496,2017-02-03 19:31:54,Twitter for iphone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13.0,10,Tucker,,1.3,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,pembroke,0.325638,True,golden retriever,0.317235,True,labrador retriever,0.116087,True,866,7069
827324948884643840,2017-02-03 01:16:53,Twitter for iphone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12.0,10,Ralphie,,1.2,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,golden retriever,0.352486,True,toy poodle,0.178884,True,labrador retriever,0.0841643999999999,True,2815,14977
827199976799354881,2017-02-02 17:00:17,Twitter for iphone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13.0,10,Charlie,,1.3,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,great dane,0.8696809999999999,True,american staffordshire terrier,0.0266582,True,boxer,0.0198660999999999,True,2065,10023
826958653328592898,2017-02-02 01:01:21,Twitter for iphone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12.0,10,Loki,doggo,1.2,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,golden retriever,0.6173890000000001,True,labrador retriever,0.337053,True,tennis ball,0.00855442,False,4623,20356
826848821049180160,2017-02-01 17:44:55,Twitter for iphone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13.0,10,Cupid,doggo,1.3,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,great pyrenees,0.858764,True,golden retriever,0.0235257,True,pekinese,0.0171039,True,9367,34111
826598365270007810,2017-02-01 01:09:42,Twitter for iphone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13.0,10,Pawnd,,1.3,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,french bulldog,0.628119,True,siamese cat,0.117397,False,cougar,0.0827648999999999,False,2183,9464
826476773533745153,2017-01-31 17:06:32,Twitter for iphone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12.0,10,Pilot,doggo,1.2,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,german shepherd,0.7418600000000001,True,tibetan mastiff,0.1228119999999999,True,kelpie,0.10046,True,3899,17405
826240494070030336,2017-01-31 01:27:39,Twitter for iphone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11.0,10,None,,1.1,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,french bulldog,0.903048,True,pug,0.0962421,True,boston bull,0.000234364,True,2425,12550
826204788643753985,2017-01-30 23:05:46,Twitter for iphone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10  https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13.0,10,None,doggo,1.3,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,labrador retriever,0.782058,True,golden retriever,0.156581,True,soft coated wheaten terrier,0.00727512,True,857,4602
826115272272650244,2017-01-30 17:10:04,Twitter for iphone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13.0,10,Ike,,1.3,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,tennis ball,0.997071,False,golden retriever,0.00233085,True,kuvasz,0.000283472,True,2878,14761
825876512159186944,2017-01-30 01:21:19,Twitter for iphone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11.0,10,Mo,,1.1,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,shopping cart,0.995941,False,shopping basket,0.00405697,False,mousetrap,8.83283e-07,False,1740,9936
825829644528148480,2017-01-29 22:15:05,Twitter for iphone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12.0,10,Toby,,1.2,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,great pyrenees,0.8534069999999999,True,golden retriever,0.0535313,True,english setter,0.0458299,True,2339,12043
825535076884762624,2017-01-29 02:44:34,Twitter for iphone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14.0,10,None,puppo,1.4,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,rottweiler,0.681495,True,tibetan mastiff,0.14794,True,black and tan coonhound,0.0245252,True,16387,54049
825147591692263424,2017-01-28 01:04:51,Twitter for iphone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13.0,10,Sweet,,1.3,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,pekinese,0.354823,True,pomeranian,0.24539,True,toy poodle,0.136545,True,4192,17292
825026590719483904,2017-01-27 17:04:02,Twitter for iphone,Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance  https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12.0,10,Pablo,puppo,1.2,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,eskimo dog,0.524454,True,siberian husky,0.467678,True,malamute,0.00497584,True,1168,5920
824775126675836928,2017-01-27 00:24:48,Twitter for iphone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12.0,10,Scooter,,1.2,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,border terrier,0.610499,True,malinois,0.0902911999999999,True,airedale,0.0686247,True,3283,14094
824663926340194305,2017-01-26 17:02:56,Twitter for iphone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13.0,10,Wilson,,1.3,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,english setter,0.526488,True,golden retriever,0.402815,True,irish setter,0.0344178,True,1651,9950
824325613288833024,2017-01-25 18:38:36,Twitter for iphone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13.0,10,None,pupper,1.3,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,pembroke,0.990793,True,cardigan,0.00891939,True,basenji,0.000262264,True,9906,11204
824297048279236611,2017-01-25 16:45:05,Twitter for iphone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11.0,10,Nala,,1.1,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,teddy,0.58823,False,jigsaw puzzle,0.0289096,False,doormat,0.0222507,False,3580,14251
823939628516474880,2017-01-24 17:04:50,Twitter for iphone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12.0,10,Cash,,1.2,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,schipperke,0.234076,True,curly coated retriever,0.193093,True,labrador retriever,0.0951966,True,2544,10076
823699002998870016,2017-01-24 01:08:40,Twitter for iphone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12.0,10,Winston,,1.2,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,cairn,0.203999,True,snorkel,0.171893,False,norfolk terrier,0.107543,True,2339,13232
823581115634085888,2017-01-23 17:20:14,Twitter for iphone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11.0,10,Crawford,,1.1,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,dingo,0.280949,False,german shepherd,0.194044,True,pembroke,0.120051,True,2451,12287
823322678127919110,2017-01-23 00:13:17,Twitter for iphone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",11.0,10,Wyatt,,1.1,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,cowboy boot,0.990253,False,chihuahua,0.00183635,True,papillon,0.0012739,True,3728,14848
822975315408461824,2017-01-22 01:12:59,Twitter for iphone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12.0,10,Albus,,1.2,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,bathtub,0.331098,False,tub,0.24886,False,pembroke,0.2331619999999999,True,3204,16398
822872901745569793,2017-01-21 18:26:02,Twitter for iphone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13.0,10,None,puppo,1.3,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,lakeland terrier,0.196015,True,labrador retriever,0.160329,True,irish terrier,0.0691262,True,40000,124268
822859134160621569,2017-01-21 17:31:20,Twitter for iphone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12.0,10,Hobbes,,1.2,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,malinois,0.332897,True,chihuahua,0.104116,True,staffordshire bullterrier,0.0477449999999999,True,2116,12473
822610361945911296,2017-01-21 01:02:48,Twitter for iphone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12.0,10,None,,1.2,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,cocker spaniel,0.6644869999999999,True,norfolk terrier,0.075089,True,norwich terrier,0.0596439,True,2738,13992
822489057087389700,2017-01-20 17:00:46,Twitter for iphone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13.0,10,Paisley,,1.3,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,samoyed,0.4167689999999999,True,malamute,0.252706,True,kuvasz,0.157028,True,5965,17143
822462944365645825,2017-01-20 15:17:01,Twitter for iphone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14.0,10,Gabe,pupper,1.4,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,pomeranian,0.960199,True,samoyed,0.0230563,True,maltese dog,0.00894488,True,13180,26349
822244816520155136,2017-01-20 00:50:15,Twitter for iphone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11.0,10,None,,1.1,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,samoyed,0.585441,True,pomeranian,0.193654,True,arctic fox,0.0716476,False,9246,33164
821886076407029760,2017-01-19 01:04:45,Twitter for iphone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13.0,10,Jimison,,1.3,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,golden retriever,0.266238,True,cocker spaniel,0.223325,True,irish setter,0.151631,True,2149,10696
821765923262631936,2017-01-18 17:07:18,Twitter for iphone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13.0,10,Duchess,doggo,1.3,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden retriever,0.980071,True,labrador retriever,0.00875751,True,saluki,0.00180595,True,1557,7917
821522889702862852,2017-01-18 01:01:34,Twitter for iphone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13.0,10,Harlso,,1.3,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,doberman,0.7635390000000001,True,black and tan coonhound,0.136602,True,miniature pinscher,0.0876538999999999,True,1634,7588
821407182352777218,2017-01-17 17:21:47,Twitter for iphone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,https://twitter.com/dog_rates/status/821407182352777218/video/1,14.0,10,Sundance,doggo,1.4,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,irish setter,0.5054960000000001,True,vizsla,0.168747,True,chesapeake bay retriever,0.111311,True,4003,11121
821149554670182400,2017-01-17 00:18:04,Twitter for iphone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400/video/1,12.0,10,Luca,,1.2,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,german shepherd,0.515933,True,malinois,0.203651,True,irish setter,0.0910551,True,1827,8110
821107785811234820,2017-01-16 21:32:06,Twitter for iphone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11.0,10,None,doggo,1.1,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,pomeranian,0.85659,True,papillon,0.0385365,True,yorkshire terrier,0.0331458,True,1978,9085
821044531881721856,2017-01-16 17:20:45,Twitter for iphone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12.0,10,Flash,,1.2,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,old english sheepdog,0.14802,True,airedale,0.1335339999999999,True,tibetan mastiff,0.120903,True,2131,11975
820749716845686786,2017-01-15 21:49:15,Twitter for iphone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13.0,10,Sunny,,1.3,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden retriever,0.8380120000000001,True,pekinese,0.0567331,True,labrador retriever,0.0239436,True,9239,29893
820690176645140481,2017-01-15 17:52:40,Twitter for iphone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",84.0,70,None,,1.2,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,west highland white terrier,0.872064,True,kuvasz,0.0595259,True,samoyed,0.0373996,True,3007,11605
820314633777061888,2017-01-14 17:00:24,Twitter for iphone,We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10  https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE,"https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14.0,10,None,,1.4,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,gordon setter,0.940724,True,black and tan coonhound,0.0420412,True,rottweiler,0.00941743,True,523,3163
820078625395449857,2017-01-14 01:22:35,Twitter for iphone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12.0,10,None,,1.2,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,school bus,0.999833,False,cab,0.000159621,False,crane,1.7998e-06,False,5805,18677
819952236453363712,2017-01-13 17:00:21,Twitter for iphone,This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af  make it happen: https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb,"https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13.0,10,Oliver,puppo,1.3,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,american staffordshire terrier,0.925505,True,staffordshire bullterrier,0.0362215,True,italian greyhound,0.0204119,True,1086,5030
819924195358416896,2017-01-13 15:08:56,Twitter for iphone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,https://twitter.com/dog_rates/status/819924195358416896/video/1,11.0,10,None,doggo,1.1,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,bathtub,0.100896,False,shower curtain,0.0918664,False,tub,0.0491763,False,4554,12254
819711362133872643,2017-01-13 01:03:12,Twitter for iphone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11.0,10,Howie,,1.1,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,acorn squash,0.8487040000000001,False,toilet seat,0.0443484,False,toy poodle,0.0220094,True,2882,12641
819588359383371776,2017-01-12 16:54:26,Twitter for iphone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13.0,10,Jazzy,,1.3,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,cardigan,0.5479350000000001,True,basenji,0.116442,True,shetland sheepdog,0.101681,True,1872,9171
819347104292290561,2017-01-12 00:55:47,Twitter for iphone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12.0,10,Anna,,1.2,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,rottweiler,0.909106,True,black and tan coonhound,0.0441198,True,doberman,0.0318349,True,1119,6852
819227688460238848,2017-01-11 17:01:16,Twitter for iphone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12.0,10,Finn,,1.2,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,border terrier,0.482452,True,german shepherd,0.181082,True,norwegian elkhound,0.0652566,True,6255,21826
819006400881917954,2017-01-11 02:21:57,Twitter for iphone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14.0,10,Sunny,doggo,1.4,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,17826,43101
